timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-08-15T09:49:14.308Z,17,GR86-028-89,-3.4000000000000004,0.093,0.013,99.99,4.0,,0.0,0.0,
2025-08-15T09:49:14.351Z,17,GR86-028-89,-3.3000000000000003,0.123,-0.002,100.01,4.0,,0.0,0.0,
2025-08-15T09:49:14.395Z,17,GR86-028-89,-3.2,0.077,0.001,99.98,4.0,7123.0,0.0,0.0,
2025-08-15T09:49:14.438Z,17,GR86-028-89,-3.3000000000000003,0.089,-0.02,100.01,4.0,,0.0,0.0,181.68
2025-08-15T09:49:14.481Z,17,GR86-028-89,-3.4000000000000004,0.097,-0.01,100.03,4.0,,0.0,0.0,
2025-08-15T09:49:14.526Z,17,GR86-028-89,-3.4000000000000004,0.071,-0.008,100.02,4.0,,0.0,0.0,
2025-08-15T09:49:14.569Z,17,GR86-028-89,-3.2,0.08,0.0,99.99,4.0,,0.0,0.0,
2025-08-15T09:49:14.612Z,17,GR86-028-89,-2.7,0.077,0.018,99.99,4.0,7151.0,0.0,0.0,
2025-08-15T09:49:14.658Z,17,GR86-028-89,-2.4000000000000004,0.13,-0.006,99.98,4.0,,0.0,0.0,182.4
2025-08-15T09:49:14.701Z,17,GR86-028-89,-2.4000000000000004,0.125,-0.001,99.98,4.0,,0.0,0.0,
2025-08-15T09:49:14.745Z,17,GR86-028-89,-2.6,0.126,-0.011,99.98,4.0,,0.0,0.0,
2025-08-15T09:49:14.787Z,17,GR86-028-89,-2.7,0.126,-0.012,100.01,4.0,,0.0,0.0,
2025-08-15T09:49:14.830Z,17,GR86-028-89,-2.6,0.12,0.016,100.01,4.0,7187.0,0.0,0.0,
2025-08-15T09:49:14.875Z,17,GR86-028-89,-2.6,0.072,0.045,100.01,4.0,,0.0,0.0,183.14
2025-08-15T09:49:14.918Z,17,GR86-028-89,-2.5,0.08,0.032,100.01,4.0,,0.0,0.0,
2025-08-15T09:49:14.961Z,17,GR86-028-89,-2.5,0.071,0.036,99.99,4.0,,0.0,0.0,
2025-08-15T09:49:15.005Z,17,GR86-028-89,-2.5,0.064,0.04,99.99,4.0,,0.0,0.0,
2025-08-15T09:49:15.047Z,17,GR86-028-89,-2.5,0.062,0.048,100.0,4.0,7212.0,0.0,0.0,
2025-08-15T09:49:15.090Z,17,GR86-028-89,-2.5,0.054,0.05,100.01,4.0,,0.0,0.0,183.9
2025-08-15T09:49:15.136Z,17,GR86-028-89,-2.7,0.112,-0.004,100.01,4.0,,0.0,0.0,
2025-08-15T09:49:15.179Z,17,GR86-028-89,-2.9000000000000004,0.116,0.001,100.01,4.0,,0.0,0.0,
2025-08-15T09:49:15.222Z,17,GR86-028-89,-3.1,0.108,-0.01,99.99,4.0,,0.0,0.0,
2025-08-15T09:49:15.265Z,17,GR86-028-89,-3.0,0.114,0.003,100.01,4.0,7242.0,0.0,0.0,
2025-08-15T09:49:15.308Z,17,GR86-028-89,-3.0,0.103,-0.003,100.01,4.0,,0.0,0.0,184.63
2025-08-15T09:49:15.351Z,17,GR86-028-89,-3.0,0.119,-0.005,100.02,4.0,,0.0,0.0,
2025-08-15T09:49:15.395Z,17,GR86-028-89,-2.9000000000000004,0.017,-0.027,100.0,4.0,,0.0,0.0,
2025-08-15T09:49:15.438Z,17,GR86-028-89,-2.8000000000000003,-0.172,0.014,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:15.481Z,17,GR86-028-89,-2.3000000000000003,0.455,-0.018,100.01,5.0,7267.0,0.0,0.0,
2025-08-15T09:49:15.526Z,17,GR86-028-89,-2.2,0.156,-0.103,99.99,5.0,,0.0,0.0,186.06
2025-08-15T09:49:15.569Z,17,GR86-028-89,-2.8000000000000003,0.006,0.042,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:15.612Z,17,GR86-028-89,-2.8000000000000003,-0.003,0.002,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:15.658Z,17,GR86-028-89,-2.7,0.145,0.015,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:15.701Z,17,GR86-028-89,-2.7,0.072,0.046,99.98,5.0,6593.0,0.0,0.0,
2025-08-15T09:49:15.745Z,17,GR86-028-89,-2.8000000000000003,0.009,-0.021,100.0,5.0,,0.0,0.0,186.72
2025-08-15T09:49:15.787Z,17,GR86-028-89,-3.0,0.074,0.022,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:15.831Z,17,GR86-028-89,-2.8000000000000003,0.068,0.042,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:15.875Z,17,GR86-028-89,-2.5,0.095,-0.005,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:15.918Z,17,GR86-028-89,-2.6,0.096,0.022,100.02,5.0,6362.0,0.0,0.0,
2025-08-15T09:49:15.961Z,17,GR86-028-89,-2.7,0.104,-0.006,100.01,5.0,,0.0,0.0,187.38
2025-08-15T09:49:16.005Z,17,GR86-028-89,-2.7,0.089,0.008,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:16.047Z,17,GR86-028-89,-2.8000000000000003,0.099,0.045,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:16.090Z,17,GR86-028-89,-2.6,0.078,0.028,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:16.136Z,17,GR86-028-89,-2.7,0.072,0.048,100.01,5.0,6390.0,0.0,0.0,
2025-08-15T09:49:16.178Z,17,GR86-028-89,-2.5,0.07,0.051,99.99,5.0,,0.0,0.0,188.05
2025-08-15T09:49:16.221Z,17,GR86-028-89,-2.7,0.084,0.028,100.02,5.0,,0.0,0.0,
2025-08-15T09:49:16.266Z,17,GR86-028-89,-2.7,0.093,0.003,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:16.308Z,17,GR86-028-89,-3.0,0.087,-0.016,99.97,5.0,,0.0,0.0,
2025-08-15T09:49:16.351Z,17,GR86-028-89,-3.0,0.085,-0.011,100.01,5.0,6408.0,0.0,0.0,
2025-08-15T09:49:16.395Z,17,GR86-028-89,-3.0,0.042,0.026,99.99,5.0,,0.0,0.0,188.64
2025-08-15T09:49:16.438Z,17,GR86-028-89,-3.3000000000000003,0.051,0.015,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:16.481Z,17,GR86-028-89,-3.2,0.047,0.007,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:16.526Z,17,GR86-028-89,-3.1,0.054,0.0,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:16.569Z,17,GR86-028-89,-3.0,0.055,-0.01,100.0,5.0,6430.0,0.0,0.0,
2025-08-15T09:49:16.612Z,17,GR86-028-89,-3.0,0.063,0.01,99.98,5.0,,0.0,0.0,189.21
2025-08-15T09:49:16.655Z,17,GR86-028-89,-2.8000000000000003,0.068,0.022,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:16.698Z,17,GR86-028-89,-2.7,0.073,0.017,100.02,5.0,,0.0,0.0,
2025-08-15T09:49:16.741Z,17,GR86-028-89,-2.7,0.063,0.021,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:16.786Z,17,GR86-028-89,-2.7,0.052,0.022,100.0,5.0,6446.0,0.0,0.0,
2025-08-15T09:49:16.828Z,17,GR86-028-89,-2.8000000000000003,0.049,0.033,100.01,5.0,,0.0,0.0,189.81
2025-08-15T09:49:16.871Z,17,GR86-028-89,-2.7,0.046,0.026,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:16.916Z,17,GR86-028-89,-2.8000000000000003,0.088,0.006,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:16.958Z,17,GR86-028-89,-2.9000000000000004,0.076,0.02,100.02,5.0,,0.0,0.0,
2025-08-15T09:49:17.001Z,17,GR86-028-89,-3.0,0.065,0.018,99.99,5.0,6480.0,0.0,0.0,
2025-08-15T09:49:17.045Z,17,GR86-028-89,-3.0,0.066,0.002,100.01,5.0,,0.0,0.0,190.43
2025-08-15T09:49:17.089Z,17,GR86-028-89,-3.0,0.071,-0.001,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:17.132Z,17,GR86-028-89,-3.0,0.061,0.012,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:17.175Z,17,GR86-028-89,-2.8000000000000003,0.055,-0.012,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:17.218Z,17,GR86-028-89,-3.0,0.073,-0.027,100.0,5.0,6485.0,0.0,0.0,
2025-08-15T09:49:17.261Z,17,GR86-028-89,-3.1,0.067,-0.013,100.0,5.0,,0.0,0.0,191.1
2025-08-15T09:49:17.305Z,17,GR86-028-89,-3.0,0.069,0.011,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:17.348Z,17,GR86-028-89,-2.9000000000000004,0.065,0.004,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:17.391Z,17,GR86-028-89,-3.0,0.063,0.002,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:17.436Z,17,GR86-028-89,-3.0,0.058,0.004,100.02,5.0,6499.0,0.0,0.0,
2025-08-15T09:49:17.479Z,17,GR86-028-89,-3.0,0.052,0.019,99.98,5.0,,0.0,0.0,191.6
2025-08-15T09:49:17.522Z,17,GR86-028-89,-2.8000000000000003,0.063,0.005,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:17.565Z,17,GR86-028-89,-2.8000000000000003,0.073,-0.016,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:17.608Z,17,GR86-028-89,-2.7,0.061,-0.004,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:17.651Z,17,GR86-028-89,-2.5,0.058,0.013,99.98,5.0,6521.0,0.0,0.0,
2025-08-15T09:49:17.695Z,17,GR86-028-89,-3.1,0.052,0.013,99.97,5.0,,0.0,0.0,192.18
2025-08-15T09:49:17.738Z,17,GR86-028-89,-3.1,0.069,0.012,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:17.781Z,17,GR86-028-89,-2.7,0.046,0.019,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:17.826Z,17,GR86-028-89,-2.7,0.063,-0.006,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:17.869Z,17,GR86-028-89,-3.1,0.061,-0.003,99.97,5.0,6547.0,0.0,0.0,
2025-08-15T09:49:17.912Z,17,GR86-028-89,-3.3000000000000003,0.06,0.017,99.99,5.0,,0.0,0.0,192.64
2025-08-15T09:49:17.955Z,17,GR86-028-89,-3.3000000000000003,0.064,0.03,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:17.998Z,17,GR86-028-89,-3.1,0.052,0.002,99.98,5.0,,0.0,0.0,
2025-08-15T09:49:18.041Z,17,GR86-028-89,-2.8000000000000003,0.06,0.002,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:18.085Z,17,GR86-028-89,-2.6,0.048,0.009,100.0,5.0,6566.0,0.0,0.0,
2025-08-15T09:49:18.127Z,17,GR86-028-89,-2.7,0.064,0.003,99.98,5.0,,0.0,0.0,193.81
2025-08-15T09:49:18.170Z,17,GR86-028-89,-2.7,0.046,0.001,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:18.216Z,17,GR86-028-89,-2.5,0.062,0.013,99.97,5.0,,0.0,0.0,
2025-08-15T09:49:18.258Z,17,GR86-028-89,-2.3000000000000003,0.061,0.014,99.97,5.0,,0.0,0.0,
2025-08-15T09:49:18.301Z,17,GR86-028-89,-2.0,0.061,0.03,99.99,5.0,6576.0,0.0,0.0,
2025-08-15T09:49:18.345Z,17,GR86-028-89,-1.9,0.065,0.027,100.0,5.0,,0.0,0.0,194.41
2025-08-15T09:49:18.387Z,17,GR86-028-89,-1.8,0.049,0.022,100.01,5.0,,0.0,0.0,
2025-08-15T09:49:18.430Z,17,GR86-028-89,-1.8,0.069,0.024,99.99,5.0,,0.0,0.0,
2025-08-15T09:49:18.475Z,17,GR86-028-89,-2.0,0.076,0.032,100.0,5.0,,0.0,0.0,
2025-08-15T09:49:18.518Z,17,GR86-028-89,-2.1,0.057,0.052,99.98,5.0,6616.0,0.0,0.0,
2025-08-15T09:49:18.561Z,17,GR86-028-89,-2.1,0.076,0.035,100.01,5.0,,0.0,0.0,194.99
2025-08-15T09:49:18.605Z,17,GR86-028-89,-2.0,0.056,0.044,99.97,5.0,,0.0,0.0,
2025-08-15T09:49:18.647Z,17,GR86-028-89,-2.0,0.068,0.048,99.97,5.0,,0.0,0.0,
2025-08-15T09:49:18.690Z,17,GR86-028-89,-2.1,0.049,0.045,99.99,5.0,,0.0,0.0,
