timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-08-15T00:49:47.557Z,12,GR86-015-31,-0.3,0.137,-0.056,100.0,5.0,,0.0,0.0,
2025-08-15T00:49:47.645Z,12,GR86-015-31,-0.3,0.134,-0.035,99.99,5.0,,0.0,0.0,
2025-08-15T00:49:47.687Z,12,GR86-015-31,-0.3,0.14,-0.032,100.0,5.0,6273.0,0.0,0.0,
2025-08-15T00:49:47.730Z,12,GR86-015-31,-0.3,0.114,-0.042,100.0,5.0,,0.0,0.0,184.33
2025-08-15T00:49:47.774Z,12,GR86-015-31,-0.3,0.096,-0.026,99.99,5.0,,0.0,0.0,
2025-08-15T00:49:47.816Z,12,GR86-015-31,-0.3,0.126,-0.032,100.0,5.0,,0.0,0.0,
2025-08-15T00:49:47.861Z,12,GR86-015-31,-0.3,0.102,-0.001,100.01,5.0,,0.0,0.0,
2025-08-15T00:49:47.904Z,12,GR86-015-31,-0.3,0.116,0.013,100.02,5.0,6300.0,0.0,0.0,
2025-08-15T00:49:47.946Z,12,GR86-015-31,-0.3,0.101,0.015,100.0,5.0,,0.0,0.0,184.99
2025-08-15T00:49:47.990Z,12,GR86-015-31,-0.3,0.131,0.012,100.0,5.0,,0.0,0.0,
2025-08-15T00:49:48.034Z,12,GR86-015-31,-0.3,0.138,0.025,99.98,5.0,,0.0,0.0,
2025-08-15T00:49:48.076Z,12,GR86-015-31,-0.3,0.137,0.025,100.0,5.0,,0.0,0.0,
2025-08-15T00:49:48.119Z,12,GR86-015-31,-0.3,0.142,0.028,100.0,5.0,6315.0,0.0,0.0,
2025-08-15T00:49:48.162Z,12,GR86-015-31,-0.3,0.141,0.057,100.0,5.0,,0.0,0.0,185.67
2025-08-15T00:49:48.205Z,12,GR86-015-31,-0.3,0.13,0.045,100.0,5.0,,0.0,0.0,
2025-08-15T00:49:48.248Z,12,GR86-015-31,-0.3,0.14,0.028,100.01,5.0,,0.0,0.0,
2025-08-15T00:49:48.291Z,12,GR86-015-31,-0.3,0.126,0.025,99.99,5.0,,0.0,0.0,
2025-08-15T00:49:48.335Z,12,GR86-015-31,-0.3,0.126,0.017,100.0,5.0,6346.0,0.0,0.0,
2025-08-15T00:49:48.378Z,12,GR86-015-31,-0.3,0.123,0.015,99.98,5.0,,0.0,0.0,186.34
2025-08-15T00:49:48.421Z,12,GR86-015-31,-0.3,0.129,0.015,100.01,5.0,,0.0,0.0,
2025-08-15T00:49:48.465Z,12,GR86-015-31,-0.3,0.106,-0.021,99.98,5.0,,0.0,0.0,
2025-08-15T00:49:48.507Z,12,GR86-015-31,-0.3,0.139,-0.02,100.01,5.0,,0.0,0.0,
2025-08-15T00:49:48.550Z,12,GR86-015-31,-0.3,0.118,-0.04,100.0,5.0,6376.0,0.0,0.0,
2025-08-15T00:49:48.595Z,12,GR86-015-31,-0.3,0.125,-0.01,100.0,5.0,,0.0,0.0,187.62
2025-08-15T00:49:48.638Z,12,GR86-015-31,-0.3,0.123,-0.011,100.02,5.0,,0.0,0.0,
2025-08-15T00:49:48.681Z,12,GR86-015-31,-0.3,0.125,-0.022,99.99,5.0,,0.0,0.0,
2025-08-15T00:49:48.725Z,12,GR86-015-31,-0.3,0.114,-0.002,100.0,5.0,,0.0,0.0,
