timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-08-15T05:14:54.750Z,18,GR86-022-13,6.5,0.104,-0.044,99.99,5.0,,0.0,0.0,
2025-08-15T05:14:54.793Z,18,GR86-022-13,6.5,0.125,-0.113,99.97,5.0,6860.0,0.0,0.0,
2025-08-15T05:14:54.837Z,18,GR86-022-13,5.7,0.122,-0.073,99.99,5.0,,0.0,0.0,185.0
2025-08-15T05:14:54.881Z,18,GR86-022-13,3.4000000000000004,0.119,-0.11,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:54.924Z,18,GR86-022-13,0.0,0.098,-0.165,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:54.968Z,18,GR86-022-13,-1.2000000000000002,0.116,-0.183,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:55.010Z,18,GR86-022-13,-1.2000000000000002,0.137,-0.229,100.0,5.0,6359.0,0.0,0.0,
2025-08-15T05:14:55.053Z,18,GR86-022-13,-1.1,0.093,-0.248,100.0,5.0,,0.0,0.0,185.53
2025-08-15T05:14:55.097Z,18,GR86-022-13,-1.1,0.101,-0.29,99.98,5.0,,0.0,0.0,
2025-08-15T05:14:55.141Z,18,GR86-022-13,-1.1,0.115,-0.332,99.98,5.0,,0.0,0.0,
2025-08-15T05:14:55.184Z,18,GR86-022-13,-1.1,0.101,-0.356,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:55.228Z,18,GR86-022-13,-1.1,0.108,-0.374,100.02,5.0,6317.0,0.0,0.0,
2025-08-15T05:14:55.270Z,18,GR86-022-13,-1.1,0.101,-0.397,99.97,5.0,,0.0,0.0,186.08
2025-08-15T05:14:55.313Z,18,GR86-022-13,-0.9,0.096,-0.423,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:55.357Z,18,GR86-022-13,0.8,0.131,-0.436,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:55.399Z,18,GR86-022-13,2.7,0.141,-0.422,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:55.444Z,18,GR86-022-13,3.4000000000000004,0.13,-0.39,99.97,5.0,6351.0,0.0,0.0,
2025-08-15T05:14:55.487Z,18,GR86-022-13,3.8,0.137,-0.352,99.99,5.0,,0.0,0.0,187.34
2025-08-15T05:14:55.529Z,18,GR86-022-13,3.8,0.126,-0.326,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:55.572Z,18,GR86-022-13,3.9,0.128,-0.299,99.98,5.0,,0.0,0.0,
2025-08-15T05:14:55.615Z,18,GR86-022-13,4.0,0.13,-0.274,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:55.701Z,18,GR86-022-13,4.6000000000000005,0.12,-0.236,99.99,5.0,6381.0,0.0,0.0,188.06
2025-08-15T05:14:55.744Z,18,GR86-022-13,5.5,0.123,-0.223,99.97,5.0,,0.0,0.0,
2025-08-15T05:14:55.788Z,18,GR86-022-13,6.5,0.125,-0.191,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:55.831Z,18,GR86-022-13,7.5,0.129,-0.174,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:55.873Z,18,GR86-022-13,8.5,0.13,-0.152,99.98,5.0,6396.0,0.0,0.0,
2025-08-15T05:14:55.917Z,18,GR86-022-13,10.1,0.099,-0.116,99.99,5.0,,0.0,0.0,188.61
2025-08-15T05:14:55.959Z,18,GR86-022-13,10.7,0.101,-0.092,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.002Z,18,GR86-022-13,11.5,0.111,-0.067,99.97,5.0,,0.0,0.0,
2025-08-15T05:14:56.045Z,18,GR86-022-13,11.6,0.104,-0.039,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.088Z,18,GR86-022-13,11.6,0.107,-0.012,100.0,5.0,6437.0,0.0,0.0,
2025-08-15T05:14:56.131Z,18,GR86-022-13,11.5,0.117,0.017,100.0,5.0,,0.0,0.0,189.3
2025-08-15T05:14:56.174Z,18,GR86-022-13,11.5,0.121,0.022,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.218Z,18,GR86-022-13,11.5,0.09,0.019,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:56.261Z,18,GR86-022-13,11.5,0.097,0.034,99.97,5.0,,0.0,0.0,
2025-08-15T05:14:56.305Z,18,GR86-022-13,11.5,0.092,0.038,99.99,5.0,6456.0,0.0,0.0,
2025-08-15T05:14:56.348Z,18,GR86-022-13,11.6,0.096,0.052,100.0,5.0,,0.0,0.0,189.91
2025-08-15T05:14:56.391Z,18,GR86-022-13,11.7,0.107,0.02,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:56.435Z,18,GR86-022-13,11.7,0.112,0.018,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.479Z,18,GR86-022-13,11.9,0.12,0.044,99.98,5.0,,0.0,0.0,
2025-08-15T05:14:56.521Z,18,GR86-022-13,12.6,0.116,0.03,99.97,5.0,6486.0,0.0,0.0,
2025-08-15T05:14:56.564Z,18,GR86-022-13,13.7,0.118,0.033,100.0,5.0,,0.0,0.0,190.57
2025-08-15T05:14:56.608Z,18,GR86-022-13,15.1,0.116,0.048,99.99,5.0,,0.0,0.0,
2025-08-15T05:14:56.650Z,18,GR86-022-13,15.5,0.089,0.079,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.693Z,18,GR86-022-13,15.4,0.11,0.116,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.737Z,18,GR86-022-13,14.4,0.143,0.145,99.97,5.0,6508.0,0.0,0.0,
2025-08-15T05:14:56.779Z,18,GR86-022-13,14.2,0.114,0.14,99.98,5.0,,0.0,0.0,191.3
2025-08-15T05:14:56.822Z,18,GR86-022-13,14.3,0.14,0.169,99.97,5.0,,0.0,0.0,
2025-08-15T05:14:56.865Z,18,GR86-022-13,14.2,0.11,0.161,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.909Z,18,GR86-022-13,14.0,0.104,0.162,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:56.951Z,18,GR86-022-13,13.5,0.11,0.136,99.97,5.0,6525.0,0.0,0.0,
2025-08-15T05:14:56.994Z,18,GR86-022-13,13.3,0.104,0.104,100.0,5.0,,0.0,0.0,191.97
2025-08-15T05:14:57.038Z,18,GR86-022-13,13.6,0.11,0.126,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.081Z,18,GR86-022-13,14.0,0.133,0.137,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.124Z,18,GR86-022-13,14.5,0.131,0.139,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.168Z,18,GR86-022-13,14.7,0.128,0.124,99.97,5.0,6547.0,0.0,0.0,
2025-08-15T05:14:57.210Z,18,GR86-022-13,14.8,0.125,0.125,100.0,5.0,,0.0,0.0,192.54
2025-08-15T05:14:57.253Z,18,GR86-022-13,14.8,0.121,0.142,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:57.299Z,18,GR86-022-13,15.1,0.137,0.168,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.341Z,18,GR86-022-13,15.2,0.128,0.164,99.99,5.0,,0.0,0.0,
2025-08-15T05:14:57.384Z,18,GR86-022-13,15.2,0.132,0.178,99.97,5.0,6574.0,0.0,0.0,
2025-08-15T05:14:57.428Z,18,GR86-022-13,14.8,0.123,0.189,100.01,5.0,,0.0,0.0,193.19
2025-08-15T05:14:57.470Z,18,GR86-022-13,14.5,0.112,0.165,100.01,5.0,,0.0,0.0,
2025-08-15T05:14:57.557Z,18,GR86-022-13,14.5,0.131,0.166,100.02,5.0,,0.0,0.0,
2025-08-15T05:14:57.599Z,18,GR86-022-13,14.5,0.132,0.191,100.02,5.0,6596.0,0.0,0.0,
2025-08-15T05:14:57.642Z,18,GR86-022-13,14.5,0.116,0.17,99.98,5.0,,0.0,0.0,193.94
2025-08-15T05:14:57.685Z,18,GR86-022-13,14.5,0.123,0.17,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.728Z,18,GR86-022-13,14.5,0.131,0.181,100.0,5.0,,0.0,0.0,
2025-08-15T05:14:57.771Z,18,GR86-022-13,14.5,0.127,0.176,99.97,5.0,,0.0,0.0,
2025-08-15T05:14:57.814Z,18,GR86-022-13,14.6,0.12,0.173,100.0,5.0,6621.0,0.0,0.0,
2025-08-15T05:14:57.858Z,18,GR86-022-13,14.7,0.121,0.161,100.0,5.0,,0.0,0.0,194.7
2025-08-15T05:14:57.900Z,18,GR86-022-13,14.8,0.106,0.202,99.99,5.0,,0.0,0.0,
2025-08-15T05:14:57.944Z,18,GR86-022-13,15.0,0.127,0.181,99.98,5.0,,0.0,0.0,
