timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-03-27T12:23:38.396Z,8,GR86-049-088,-1.6,0.224,-0.036,45.69,2.0,,0.0,0.0,
2025-03-27T12:23:38.440Z,8,GR86-049-088,-1.5,0.291,-0.03,46.77,2.0,,0.0,0.0,
2025-03-27T12:23:38.484Z,8,GR86-049-088,-1.1,0.277,-0.024,58.61,2.0,,0.0,0.0,
2025-03-27T12:23:38.528Z,8,GR86-049-088,-0.8,0.248,-0.018,64.94,2.0,,0.0,0.0,
2025-03-27T12:23:38.573Z,8,GR86-049-088,-0.6000000000000001,0.296,-0.01,67.44,2.0,6202.0,0.0,0.0,107.37
2025-03-27T12:23:38.616Z,8,GR86-049-088,-0.6000000000000001,0.346,-0.001,67.56,2.0,,0.0,0.0,
2025-03-27T12:23:38.660Z,8,GR86-049-088,-0.3,0.273,0.009,67.51,2.0,,0.0,0.0,
2025-03-27T12:23:38.704Z,8,GR86-049-088,1.0,0.237,0.019,65.32000000000001,2.0,,0.0,0.0,
2025-03-27T12:23:38.749Z,8,GR86-049-088,2.2,0.312,0.049,56.78,2.0,,0.0,0.0,
2025-03-27T12:23:38.836Z,8,GR86-049-088,3.3000000000000003,0.274,0.046,42.67,2.0,6311.0,0.0,0.0,108.94
2025-03-27T12:23:38.880Z,8,GR86-049-088,4.4,0.294,0.096,30.52,2.0,,0.0,0.0,
2025-03-27T12:23:38.924Z,8,GR86-049-088,4.7,0.198,0.121,26.3,2.0,,0.0,0.0,
2025-03-27T12:23:38.968Z,8,GR86-049-088,5.1000000000000005,0.084,0.139,24.53,2.0,,0.0,0.0,
2025-03-27T12:23:39.013Z,8,GR86-049-088,5.800000000000001,0.121,0.155,8.700000000000001,2.0,6446.0,0.0,0.0,110.69
2025-03-27T12:23:39.057Z,8,GR86-049-088,6.300000000000001,0.106,0.149,3.59,2.0,,0.0,0.0,
2025-03-27T12:23:39.103Z,8,GR86-049-088,6.7,-0.054,0.188,3.6,2.0,,0.0,0.0,
2025-03-27T12:23:39.146Z,8,GR86-049-088,7.0,-0.075,0.207,3.54,2.0,,0.0,0.0,
2025-03-27T12:23:39.191Z,8,GR86-049-088,7.6,-0.253,0.177,3.38,2.0,,0.0,0.0,
2025-03-27T12:23:39.234Z,8,GR86-049-088,8.1,-0.407,0.217,3.2,2.0,6559.0,0.0,0.0,114.65
2025-03-27T12:23:39.278Z,8,GR86-049-088,8.5,-0.228,0.237,3.0,2.0,,0.0,0.0,
2025-03-27T12:23:39.323Z,8,GR86-049-088,8.9,-0.038,0.231,2.68,2.0,,0.0,0.0,
2025-03-27T12:23:39.367Z,8,GR86-049-088,9.1,-0.066,0.287,2.56,2.0,,0.0,0.0,
2025-03-27T12:23:39.455Z,8,GR86-049-088,9.2,-0.167,0.279,2.46,2.0,6327.0,0.0,0.0,115.58
2025-03-27T12:23:39.499Z,8,GR86-049-088,9.2,-0.201,0.277,2.95,2.0,,0.0,0.0,
2025-03-27T12:23:39.543Z,8,GR86-049-088,9.2,-0.158,0.27,2.88,2.0,,0.0,0.0,
2025-03-27T12:23:39.587Z,8,GR86-049-088,9.2,-0.117,0.287,2.97,2.0,,0.0,0.0,
2025-03-27T12:23:39.632Z,8,GR86-049-088,9.3,-0.122,0.259,4.14,2.0,,0.0,0.0,
2025-03-27T12:23:39.675Z,8,GR86-049-088,9.5,-0.19,0.275,4.72,2.0,6355.0,0.0,0.0,114.54
2025-03-27T12:23:39.719Z,8,GR86-049-088,10.1,-0.126,0.283,8.48,2.0,,0.0,0.0,
2025-03-27T12:23:39.763Z,8,GR86-049-088,11.3,-0.123,0.303,16.76,2.0,,0.0,0.0,
2025-03-27T12:23:39.808Z,8,GR86-049-088,12.2,-0.149,0.28,17.650000000000002,2.0,,0.0,0.0,
2025-03-27T12:23:39.853Z,8,GR86-049-088,13.0,-0.052,0.321,17.88,2.0,,0.0,0.0,
2025-03-27T12:23:39.896Z,8,GR86-049-088,13.6,-0.03,0.316,18.23,2.0,6356.0,0.0,0.0,113.52
2025-03-27T12:23:39.940Z,8,GR86-049-088,13.8,-0.084,0.352,19.05,2.0,,0.0,0.0,
2025-03-27T12:23:39.984Z,8,GR86-049-088,13.9,0.005,0.371,19.6,2.0,,0.0,0.0,
2025-03-27T12:23:40.028Z,8,GR86-049-088,14.0,0.176,0.391,19.51,2.0,,0.0,0.0,
