timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-03-27T23:01:59.997Z,7,GR86-016-055,10.4,-0.096,0.156,6.22,4.0,,0.0,0.0,
2025-03-27T23:02:00.042Z,7,GR86-016-055,10.6,-0.112,0.158,6.5200000000000005,4.0,,0.0,0.0,
2025-03-27T23:02:00.088Z,7,GR86-016-055,10.7,-0.064,0.188,7.03,4.0,4870.0,0.0,0.0,126.24
2025-03-27T23:02:00.134Z,7,GR86-016-055,11.1,-0.082,0.199,7.68,4.0,,0.0,0.0,
2025-03-27T23:02:00.177Z,7,GR86-016-055,11.4,-0.07,0.196,7.71,4.0,,0.0,0.0,
2025-03-27T23:02:00.266Z,7,GR86-016-055,11.9,-0.102,0.204,7.74,4.0,,0.0,0.0,
2025-03-27T23:02:00.310Z,7,GR86-016-055,12.7,-0.05,0.221,7.75,4.0,4854.0,0.0,0.0,125.47
2025-03-27T23:02:00.355Z,7,GR86-016-055,13.1,-0.064,0.238,7.930000000000001,4.0,,0.0,0.0,
2025-03-27T23:02:00.398Z,7,GR86-016-055,13.2,-0.096,0.251,7.97,4.0,,0.0,0.0,
2025-03-27T23:02:00.445Z,7,GR86-016-055,13.3,-0.097,0.255,8.32,4.0,,0.0,0.0,
2025-03-27T23:02:00.488Z,7,GR86-016-055,13.3,-0.058,0.251,8.48,4.0,,0.0,0.0,
2025-03-27T23:02:00.534Z,7,GR86-016-055,13.3,-0.063,0.254,10.09,4.0,4828.0,0.0,0.0,124.86
2025-03-27T23:02:00.623Z,7,GR86-016-055,13.6,-0.088,0.261,11.94,4.0,,0.0,0.0,
2025-03-27T23:02:00.666Z,7,GR86-016-055,14.6,-0.083,0.272,15.11,4.0,,0.0,0.0,
2025-03-27T23:02:00.710Z,7,GR86-016-055,14.9,-0.096,0.276,17.22,4.0,,0.0,0.0,
2025-03-27T23:02:00.755Z,7,GR86-016-055,15.4,-0.051,0.278,17.56,4.0,4798.0,0.0,0.0,124.21
2025-03-27T23:02:00.799Z,7,GR86-016-055,15.6,-0.085,0.312,18.24,4.0,,0.0,0.0,
2025-03-27T23:02:00.845Z,7,GR86-016-055,15.7,0.016,0.301,18.23,4.0,,0.0,0.0,
2025-03-27T23:02:00.888Z,7,GR86-016-055,15.8,0.185,0.326,17.79,4.0,,0.0,0.0,
2025-03-27T23:02:00.934Z,7,GR86-016-055,16.1,-0.006,0.312,18.22,4.0,,0.0,0.0,
2025-03-27T23:02:00.977Z,7,GR86-016-055,16.400000000000002,-0.078,0.329,18.67,4.0,4880.0,0.0,0.0,123.54
2025-03-27T23:02:01.023Z,7,GR86-016-055,16.7,0.038,0.336,18.71,4.0,,0.0,0.0,
2025-03-27T23:02:01.067Z,7,GR86-016-055,16.900000000000002,0.125,0.345,18.7,4.0,,0.0,0.0,
2025-03-27T23:02:01.113Z,7,GR86-016-055,17.2,0.033,0.341,18.72,4.0,,0.0,0.0,
2025-03-27T23:02:01.157Z,7,GR86-016-055,17.5,-0.029,0.344,18.72,4.0,,0.0,0.0,
2025-03-27T23:02:01.204Z,7,GR86-016-055,17.8,0.051,0.36,18.72,4.0,4856.0,0.0,0.0,123.3
2025-03-27T23:02:01.247Z,7,GR86-016-055,18.1,0.092,0.359,18.7,4.0,,0.0,0.0,
2025-03-27T23:02:01.293Z,7,GR86-016-055,18.4,0.042,0.358,18.72,4.0,,0.0,0.0,
2025-03-27T23:02:01.337Z,7,GR86-016-055,18.6,0.006,0.361,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.383Z,7,GR86-016-055,18.7,0.037,0.386,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.428Z,7,GR86-016-055,18.7,0.078,0.367,18.68,4.0,4844.0,0.0,0.0,123.45
2025-03-27T23:02:01.473Z,7,GR86-016-055,18.8,0.057,0.383,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.517Z,7,GR86-016-055,19.0,0.015,0.379,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:01.563Z,7,GR86-016-055,20.0,0.022,0.418,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:01.607Z,7,GR86-016-055,21.8,0.074,0.424,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:01.654Z,7,GR86-016-055,24.200000000000003,0.06,0.471,18.68,4.0,4824.0,0.0,0.0,123.87
2025-03-27T23:02:01.697Z,7,GR86-016-055,25.0,0.029,0.482,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.742Z,7,GR86-016-055,25.1,0.017,0.507,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.785Z,7,GR86-016-055,25.200000000000003,0.051,0.519,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:01.829Z,7,GR86-016-055,25.200000000000003,0.047,0.536,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:01.873Z,7,GR86-016-055,25.200000000000003,0.047,0.556,18.68,4.0,4832.0,0.0,0.0,124.04
2025-03-27T23:02:01.917Z,7,GR86-016-055,25.1,-0.003,0.582,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:01.962Z,7,GR86-016-055,25.200000000000003,0.054,0.58,18.69,4.0,,0.0,0.0,
2025-03-27T23:02:02.007Z,7,GR86-016-055,25.200000000000003,0.049,0.58,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:02.052Z,7,GR86-016-055,24.8,0.04,0.5660000000000001,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:02.097Z,7,GR86-016-055,24.5,0.007,0.553,18.68,4.0,4837.0,0.0,0.0,124.23
2025-03-27T23:02:02.142Z,7,GR86-016-055,24.0,0.042,0.544,18.68,4.0,,0.0,0.0,
2025-03-27T23:02:02.188Z,7,GR86-016-055,23.9,0.06,0.517,18.66,4.0,,0.0,0.0,
2025-03-27T23:02:02.234Z,7,GR86-016-055,23.6,0.063,0.506,6.16,4.0,,0.0,0.0,
2025-03-27T23:02:02.277Z,7,GR86-016-055,23.5,0.014,0.496,3.96,4.0,,0.0,0.0,
2025-03-27T23:02:02.323Z,7,GR86-016-055,23.5,-0.019,0.502,3.8,4.0,4848.0,0.0,0.0,124.36
