timestamp,lap,vehicle_id,steering_angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed
2025-03-27T23:51:40.227Z,8,GR86-041-073,5.9,-0.203,0.014,2.48,4.0,,6.335,6.625,
2025-03-27T23:51:40.274Z,8,GR86-041-073,5.9,-0.218,0.03,2.49,4.0,4755.0,7.08,7.235,123.48
2025-03-27T23:51:40.317Z,8,GR86-041-073,5.9,-0.244,0.011,2.49,4.0,,7.705,7.765000000000001,
2025-03-27T23:51:40.363Z,8,GR86-041-073,5.9,-0.257,0.01,2.49,4.0,,8.605,8.605,
2025-03-27T23:51:40.406Z,8,GR86-041-073,5.9,-0.242,-0.002,2.5,4.0,,8.88,9.065,
2025-03-27T23:51:40.452Z,8,GR86-041-073,5.9,-0.261,0.022,2.5,4.0,,9.125,9.4,
2025-03-27T23:51:40.496Z,8,GR86-041-073,6.1000000000000005,-0.272,0.006,2.51,4.0,4696.0,9.46,9.52,122.03
2025-03-27T23:51:40.542Z,8,GR86-041-073,6.800000000000001,-0.28,0.012,2.51,4.0,,9.46,9.78,
2025-03-27T23:51:40.586Z,8,GR86-041-073,7.4,-0.254,0.009,2.51,4.0,,9.43,9.78,
2025-03-27T23:51:40.632Z,8,GR86-041-073,8.0,-0.268,0.032,2.51,4.0,,9.46,9.69,
2025-03-27T23:51:40.675Z,8,GR86-041-073,8.700000000000001,-0.277,0.025,2.5,4.0,,9.43,9.72,
2025-03-27T23:51:40.719Z,8,GR86-041-073,9.0,-0.252,0.04,2.51,4.0,4620.0,9.125,9.4,120.31
2025-03-27T23:51:40.763Z,8,GR86-041-073,9.4,-0.25,0.048,2.51,4.0,,8.515,9.125,
2025-03-27T23:51:40.807Z,8,GR86-041-073,9.7,-0.256,0.073,2.51,4.0,,4.99,5.995,
2025-03-27T23:51:40.852Z,8,GR86-041-073,10.2,-0.175,0.071,2.51,4.0,,0.0,1.955,
2025-03-27T23:51:40.896Z,8,GR86-041-073,10.9,-0.11,0.109,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:40.941Z,8,GR86-041-073,12.2,-0.099,0.139,2.51,4.0,4548.0,0.0,0.0,118.41
2025-03-27T23:51:40.985Z,8,GR86-041-073,13.2,-0.122,0.158,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.029Z,8,GR86-041-073,13.9,-0.095,0.168,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.074Z,8,GR86-041-073,14.5,-0.112,0.214,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.118Z,8,GR86-041-073,14.9,-0.119,0.219,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.162Z,8,GR86-041-073,15.3,-0.105,0.242,2.51,4.0,4474.0,0.0,0.0,115.99
2025-03-27T23:51:41.206Z,8,GR86-041-073,15.5,-0.095,0.258,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.251Z,8,GR86-041-073,16.0,-0.122,0.283,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.295Z,8,GR86-041-073,16.5,-0.105,0.278,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.339Z,8,GR86-041-073,17.3,-0.1,0.309,2.51,4.0,,0.0,0.0,
2025-03-27T23:51:41.383Z,8,GR86-041-073,18.0,-0.104,0.33,2.92,4.0,4442.0,0.0,0.0,115.21
2025-03-27T23:51:41.427Z,8,GR86-041-073,18.1,-0.113,0.33,3.43,4.0,,0.0,0.0,
2025-03-27T23:51:41.474Z,8,GR86-041-073,18.1,-0.098,0.32,3.95,4.0,,0.0,0.0,
2025-03-27T23:51:41.518Z,8,GR86-041-073,18.1,-0.114,0.346,4.47,4.0,,0.0,0.0,
2025-03-27T23:51:41.562Z,8,GR86-041-073,18.1,-0.115,0.345,5.03,4.0,,0.0,0.0,
2025-03-27T23:51:41.606Z,8,GR86-041-073,18.1,-0.099,0.337,5.04,4.0,4412.0,0.0,0.0,114.44
2025-03-27T23:51:41.652Z,8,GR86-041-073,18.1,-0.099,0.353,5.13,4.0,,0.0,0.0,
2025-03-27T23:51:41.696Z,8,GR86-041-073,18.1,-0.088,0.352,6.140000000000001,4.0,,0.0,0.0,
2025-03-27T23:51:41.742Z,8,GR86-041-073,18.2,-0.07,0.35,6.88,4.0,,0.0,0.0,
2025-03-27T23:51:41.785Z,8,GR86-041-073,18.6,-0.072,0.342,7.54,4.0,,0.0,0.0,
2025-03-27T23:51:41.829Z,8,GR86-041-073,19.4,-0.107,0.351,8.45,4.0,4399.0,0.0,0.0,113.62
2025-03-27T23:51:41.874Z,8,GR86-041-073,20.4,-0.068,0.347,9.07,4.0,,0.0,0.0,
2025-03-27T23:51:41.917Z,8,GR86-041-073,21.200000000000003,-0.046,0.372,11.94,4.0,,0.0,0.0,
2025-03-27T23:51:41.962Z,8,GR86-041-073,21.5,-0.089,0.399,18.69,4.0,,0.0,0.0,
2025-03-27T23:51:42.006Z,8,GR86-041-073,21.5,-0.129,0.394,20.15,4.0,,0.0,0.0,
2025-03-27T23:51:42.052Z,8,GR86-041-073,21.5,-0.073,0.397,20.36,4.0,4352.0,0.0,0.0,112.97
2025-03-27T23:51:42.096Z,8,GR86-041-073,21.5,-0.05,0.425,20.69,4.0,,0.0,0.0,
2025-03-27T23:51:42.141Z,8,GR86-041-073,21.5,0.112,0.416,20.61,4.0,,0.0,0.0,
2025-03-27T23:51:42.185Z,8,GR86-041-073,21.5,0.281,0.419,19.95,4.0,,0.0,0.0,
2025-03-27T23:51:42.229Z,8,GR86-041-073,21.5,0.034,0.414,21.43,4.0,,0.0,0.0,
2025-03-27T23:51:42.274Z,8,GR86-041-073,21.5,-0.085,0.417,22.03,4.0,4589.0,0.0,0.0,112.36
2025-03-27T23:51:42.318Z,8,GR86-041-073,21.5,0.018,0.4,22.06,4.0,,0.0,0.0,
2025-03-27T23:51:42.363Z,8,GR86-041-073,21.5,0.224,0.42,22.07,4.0,,0.0,0.0,
2025-03-27T23:51:42.406Z,8,GR86-041-073,21.5,0.074,0.413,22.07,4.0,,0.0,0.0,
2025-03-27T23:51:42.452Z,8,GR86-041-073,21.5,-0.005,0.393,22.07,4.0,,0.0,0.0,
2025-03-27T23:51:42.495Z,8,GR86-041-073,21.5,0.068,0.413,22.06,4.0,4518.0,0.0,0.0,112.34
2025-03-27T23:51:42.539Z,8,GR86-041-073,21.5,0.143,0.401,22.07,4.0,,0.0,0.0,
2025-03-27T23:51:42.583Z,8,GR86-041-073,22.0,0.069,0.393,22.06,4.0,,0.0,0.0,
2025-03-27T23:51:42.627Z,8,GR86-041-073,22.8,0.046,0.405,22.07,4.0,,0.0,0.0,
2025-03-27T23:51:42.673Z,8,GR86-041-073,23.5,0.058,0.414,22.05,4.0,,0.0,0.0,
2025-03-27T23:51:42.717Z,8,GR86-041-073,24.200000000000003,0.123,0.418,22.04,4.0,4451.0,0.0,0.0,112.72
2025-03-27T23:51:42.762Z,8,GR86-041-073,25.9,0.078,0.436,22.03,4.0,,0.0,0.0,
2025-03-27T23:51:42.806Z,8,GR86-041-073,26.9,0.061,0.445,22.03,4.0,,0.0,0.0,
2025-03-27T23:51:42.852Z,8,GR86-041-073,27.5,0.076,0.449,22.03,4.0,,0.0,0.0,
2025-03-27T23:51:42.896Z,8,GR86-041-073,27.6,0.122,0.469,22.04,4.0,,0.0,0.0,
2025-03-27T23:51:42.941Z,8,GR86-041-073,27.6,0.089,0.504,22.04,4.0,4436.0,0.0,0.0,113.21
2025-03-27T23:51:42.985Z,8,GR86-041-073,27.6,0.056,0.502,22.03,4.0,,0.0,0.0,
